cnpj;tipo;abertura;nome;fantasia;natureza_juridica;logradouro;numero;complemento;cep;bairro;municipio;uf;email;telefone;efr;situacao;data_situacao;motivo_situacao;situacao_especial;data_situacao_especial;capital_social
17.420.047/0001-07;MATRIZ;07/01/2013;CONSORCIO DE SAUDE DOS MUNICIPIOS DO OESTE DO PARANA - CONSAMU;CONSAMU;122-8 - Consórcio Público de Direito Privado;RUA CRISTOVAO COLOMBO;900;FUNDOSUPA PEDIATRIA;85.805-510;PIONEIROS CATARINENSES;CASCAVEL;PR;contabilidade@consamu.com.br;(45) 3327-7627 / (45) 3222-2290;CASCAVEL - PR;ATIVA;07/01/2013;;;;0.00
07.264.707/0008-20;FILIAL;12/09/2022;INSTITUTO DE APOIO A GESTAO PUBLICA;;399-9 - Associação Privada;AVENIDA BRASIL;3785;;85.884-000;ITAIPU;MEDIANEIRA;PR;londrina@iagsaude.med.br;(43) 9868-8472;;ATIVA;12/09/2022;;;;0.00
48.402.912/0001-16;MATRIZ;01/09/2022;FUNDACAO DE ATENCAO A SAUDE DE MORRETES;FUNDACAO MUNICIPAL DE SAUDE DE MORRETES;127-9 - Fundação Pública de Direito Privado Municipal;RUA SANTOS DUMONT;91;;83.350-000;CENTRO;MORRETES;PR;financeiro.saude@morretes.pr.gov.br;(41) 3462-1266;MORRETES - PR;ATIVA;01/09/2022;;;;0.00
79.572.665/0001-20;MATRIZ;14/02/1968;HOSPITAL DE CARIDADE DE PALMEIRA;SANTA CASA DE MISERICORDIA DE PALMEIRA;399-9 - Associação Privada;RUA CEL. OTTONI FERREIRA MACIEL;166;;84.130-000;CENTRO;PALMEIRA;PR;;(042) 2523-435;;ATIVA;22/11/2023;;;;0.00
11.421.131/0001-69;MATRIZ;21/12/2009;INSTITUTO BENEFICENTE DE HABITACAO, DE ASSISTENCIA SOCIAL, DE EDUCACAO E SAUDE - IBHASES;IBHASES;399-9 - Associação Privada;RUA SEBASTIAO FURTADO PEREIRA;60;ANDAR 7 SALA 704 E 705;88.117-400;BARREIROS;SAO JOSE;SC;ibhases@ibhases.org.br;(48) 3380-0089 / (48) 3035-4060;;ATIVA;21/12/2009;;;;0.00
23.453.830/0027-09;FILIAL;08/09/2022;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;UPA SANTA PAULA 24H (UPA PORTE II);399-9 - Associação Privada;RUA NICOLAU KLUPPEL NETO;1645;;84.061-000;CONTORNO;PONTA GROSSA;PR;financeiro.upaspg@indsh.org.br;(42) 3220-1063;;ATIVA;08/09/2022;;;;0.00
23.453.830/0028-90;FILIAL;08/09/2022;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;UPA SANTANA (UPA PORTE II);399-9 - Associação Privada;RUA DOUTOR PAULA XAVIER;750;;84.010-270;CENTRO;PONTA GROSSA;PR;financeiro.upaspg@indsh.org.br;(42) 3220-1063;;ATIVA;08/09/2022;;;;0.00
08.325.231/0001-87;MATRIZ;22/09/2006;INSTITUTO DE SAUDE SANTA CLARA;INSTITUTO DE SAUDE SANTA CLARA;399-9 - Associação Privada;RUA PEDRO ROCHA DE ABREU;193;;85.140-000;CENTRO;CANDOI;PR;institutostaclara@hotmail.com;(42) 3622-8026;;ATIVA;22/09/2006;;;;0.00
17.398.245/0002-00;FILIAL;15/07/2021;ASSOCIACAO HOSPITALAR BENEFICENTE MOACIR MICHELETTO DE ASSIS CHATEAUBRIAND-PR;ASSOCIACAO HOSPITALAR BENEFICENTE MOACIR MICHELETTO;399-9 - Associação Privada;RUA RIO GRANDE DO SUL;1030;;85.892-000;CENTRO;SANTA HELENA;PR;orgassi2016@gmail.com;(44) 3528-4002;;ATIVA;15/07/2021;;;;0.00
44.563.716/0019-00;FILIAL;02/01/2020;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;PRONTO SOCORRO MUNICIPAL DE SENGES;399-9 - Associação Privada;RUA RUA VEREADOR BASILIO DA COSTA;255;;84.220-000;MORUNGAVA;SENGES;PR;contato@insaude.org.br;(11) 3876-6787;;ATIVA;02/01/2020;;;;0.00
07.417.253/0001-04;MATRIZ;24/05/2005;ISEB - INSTITUTO DE SAUDE, EDUCACAO E BEM ESTAR SOCIAL;ISEB;399-9 - Associação Privada;RUA ALCENDINO;SN;;28.495-000;CENTRO;APERIBE;RJ;institutoiseb@gmail.com;(22) 3864-1544;;ATIVA;01/02/2021;;;;0.00
24.118.745/0001-18;MATRIZ;04/02/2016;RAIO X LAGOS DIAGNOSTICOS POR IMAGEM LTDA;LAGOS IMAGENS;206-2 - Sociedade Empresária Limitada;RUA COMENDADOR BENTO JOSE MARTINS;297;SALA 404;28.979-108;CENTRO;ARARUAMA;RJ;contatorxlagos@gmail.com;(21) 2238-1198;;ATIVA;04/02/2016;;;;1020000.00
40.289.134/0001-99;MATRIZ;27/11/1990;PROJETO SOCIAL CRESCE COMUNIDADE - PRIMA QUALITA;PRIMA QUALITA;399-9 - Associação Privada;RUA DOUTOR FRANCISCO DE SOUZA;728;;28.800-000;CENTRO;RIO BONITO;RJ;contabil.primaqualita@gmail.com;(21) 6673-1334 / (21) 2209-3632;;ATIVA;14/01/2009;;;;0.00
19.071.461/0001-83;MATRIZ;12/09/2013;CEMPES - CENTRO DE MEDICINA E PROJETOS ESPECIAIS;;399-9 - Associação Privada;R MONSENHOR LUSTOSA;25;;27.310-121;CENTRO;BARRA MANSA;RJ;cempes.sede@gmail.com;(21) 2691-8698;;ATIVA;12/09/2013;;;;0.00
33.927.377/0001-40;MATRIZ;09/05/1969;CENTRO DE ESTUDOS E PESQUISAS CIENTIFICAS FRANCISCO ANTONIO DE SALLES;;399-9 - Associação Privada;AV EMBAIXADOR ABELARDO BUENO;00001;BLC 01 SAL 216B;22.775-022;JACAREPAGUA;RIO DE JANEIRO;RJ;oficios@fas.org.br;(21) 3553-0821/ (21) 9313-9665;;ATIVA;09/12/2000;;;;0.00
05.624.609/0001-55;MATRIZ;29/04/2003;INSTITUTO ELISA DE CASTRO;;399-9 - Associação Privada;AVENIDA EMBAIXADOR ABELARDO BUENO;03180;SALA 0701 SALA 0702 SALA 0703 SALA 0704 SALA 0705 SALA 0706 SALA 0707 SALA 0708 SALA 0709 SALA 0710;22.775-040;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;contato@institutoelisadecastro.org;(21) 3431-7060 / (21) 2290-1789;;ATIVA;29/04/2003;;;;0.00
07.698.767/0001-85;MATRIZ;17/11/2005;INSTITUTO BRASILEIRO DE GESTAO;IBRAG;399-9 - Associação Privada;ESTRADA ROBERTO SILVEIRA;1572;SALA 308;26.540-030;CENTRO;NILOPOLIS;RJ;ibraginstituto.rj@gmail.com;(21) 3215-0790 / (21) 2667-5822;;ATIVA;17/11/2005;;;;0.00
32.556.060/0028-00;FILIAL;18/06/1991;FUNDACAO MUNICIPAL DE SAUDE DE NITEROI;HOSPITAL GETULIO VARGAS FILHO;115-5 - Fundação Pública de Direito Público Municipal;RUA TEIXEIRA DE FREITAS;SN;;24.130-616;FONSECA;NITEROI;RJ;;;NITEROI - RJ;ATIVA;31/01/2019;;;;0.00
32.556.060/0037-92;FILIAL;12/02/2022;FUNDACAO MUNICIPAL DE SAUDE DE NITEROI;HOSPITAL MUNICIPAL OCEANICO DR GILSON CANTARINO(HMOGC);115-5 - Fundação Pública de Direito Público Municipal;AVENIDA DOUTOR RAUL DE OLIVEIRA RODRIGUES;382;;24.350-630;PIRATININGA;NITEROI;RJ;contabilidadesaudedeniteroi@gmail.com;(21) 2716-5800;NITEROI - RJ;ATIVA;12/02/2022;;;;0.00
09.444.759/0001-38;MATRIZ;25/01/2008;SERVICO SOCIAL AUTONOMO HOSPITAL ALCIDES CARNEIRO;HOSPITAL DE ENSINO ALCIDES CARNEIRO;307-7 - Serviço Social Autônomo;R VIGARIO CORREA;1345;;25.720-322;CORREAS;PETROPOLIS;RJ;contabilidade@alcidescaneiro.com;(24) 2236-6600/ (24) 2236-6682;;ATIVA;01/02/2022;;;;0.00
29.846.409/0001-05;MATRIZ;22/03/1978;INSTITUTO SOCIAL SE LIGA;INSTITUTO SOCIAL SE LIGA;399-9 - Associação Privada;AVENIDA KENNEDY;101;ANEXO P ESP MAN GARRINCHA FUNDOSR CIRILO BRANCO, 290;24.440-490;PORTO DA PEDRA;SAO GONCALO;RJ;institutosocialseliga@live.com;(21) 2604-9005 / (21) 2604-9005;;ATIVA;04/10/2003;;;;0.00
52.592.077/0001-00;MATRIZ;19/10/2023;SMART-HOSPITAL S.A;SMART HOSPITAL S.A;205-4 - Sociedade Anônima Fechada;PC DA REPUBLICA;00111;8 ANDAR;20.211-350;CENTRO;RIO DE JANEIRO;RJ;juridico@bestenergy.com;(21) 3040-2283;;ATIVA;19/10/2023;;;;84826000.17
66.518.267/0011-55;FILIAL;27/09/2011;CENTRO DE ESTUDOS E PESQUISAS DR JOAO AMORIM;;399-9 - Associação Privada;R REPUBLICA ARABE DA SIRIA;451;SALA 203;21.931-370;PORTUGUESA;RIO DE JANEIRO;RJ;contabilidaderio@cejam.org.br;(21) 3353-6135/ (21) 1111-1111;;ATIVA;27/09/2011;;;;0.00
29.236.841/0001-84;MATRIZ;27/11/1969;SANTA CASA DE CARIDADE DE CANTAGALO;HOSPITAL DE CANTAGALO;399-9 - Associação Privada;PRACA MIGUEL SANTOS;25;;28.500-000;CENTRO;CANTAGALO;RJ;hcgalo@gmail.com;(22) 2555-4192;;ATIVA;03/11/2005;;;;0.00
64.029.101/0001-78;MATRIZ;23/08/1990;FENIX DO BRASIL SAUDE - GESTAO E DESENVOLVIMENTO DE POLITICAS PUBLICAS DE SAUDE;FENIX DO BRASIL SAUDE;399-9 - Associação Privada;PC CEL SANDOVAL DE FIGUEIREDO;40;;03.308-040;VILA AZEVEDO;SAO PAULO;SP;msevic@msevic.com.br;(11) 2297-4559;;ATIVA;24/09/2005;;;;0.00
44.563.716/0017-30;FILIAL;07/11/2019;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;PSC DR.ARMANDO GOMES DE SA;399-9 - Associação Privada;ALAMEDA PIO XII;S/N;;24.440-410;CENTRO;SAO GONCALO;RJ;contato@insaude.org.br;(11) 3876-6787;;ATIVA;07/11/2019;;;;0.00
32.354.011/0001-66;MATRIZ;26/11/1967;FUNDACAO EDUCACIONAL D ANDRE ARCOVERDE;;306-9 - Fundação Privada;R SARGENTO VICTOR HUGO;161;;27.600-000;FATIMA;VALENCA;RJ;faa@faa.edu.br;(024) 2453-1888;;ATIVA;24/09/2005;;;;0.00
22.778.915/0001-65;MATRIZ;09/09/2014;INSTITUTO ACAO BRASIL;;399-9 - Associação Privada;R ITAGI;599;SALA 526 EDIF MEDITERRANEO;42.701-370;PITANGUEIRAS;LAURO DE FREITAS;BA;financeiro@acaobrasil.org.br;(71) 3051-5404;;ATIVA;28/03/2019;;;;0.00
02.615.925/0001-72;MATRIZ;08/07/1998;CONSORCIO INTERMUNICIPAL DE SAUDE DA REGIAO MEDIO PARAIBA;CISMEPA;121-0 - Consórcio Público de Direito Público (Associação Pública);RUA PEDRO MARIA NETO;93;SALA 101;27.215-590;ATERRADO;VOLTA REDONDA;RJ;;(24) 3346-3413;RESENDE - RJ;ATIVA;10/10/2018;;;;0.00
69.127.611/0001-00;MATRIZ;30/12/1992;PROMOVE ACAO SOCIO CULTURAL;PROMOVE;399-9 - Associação Privada;R GENERAL FRANCISCO GLICERIO;1909;;08.674-003;CENTRO;SUZANO;SP;promove@promove.org.br;(11) 2249-5539;;ATIVA;28/07/1998;;;;0.00
44.133.675/0001-84;MATRIZ;22/10/2021;INSTITUTO DE REFERENCIA EM SAUDE (IRSAUDE);IRSAUDE;399-9 - Associação Privada;RUA JOSE COSTA;90;;55.602-470;LIVRAMENTO;VITORIA DE SANTO ANTAO;PE;presidencia.irsaude@gmail.com;(81) 2160-1899 / (81) 8527-6505;;ATIVA;05/12/2023;;;;0.00
10.335.101/0001-77;MATRIZ;05/09/2008;INSTITUTO SOCIAL DE SAUDE E EDUCACAO DO RIO GRANDE DO NORTE;ISSERN;399-9 - Associação Privada;R PAULO PINTO DE ABREU;1997;LOTE LOTE 205;59.064-360;LAGOA NOVA;NATAL;RN;institutoissern@outlook.com;(84) 9473-2213;;ATIVA;17/07/2020;;;;0.00
52.941.614/0001-71;MATRIZ;31/12/1969;ASSOCIACAO DE BENEMERENCIA SENHOR BOM JESUS;HOSPITAL SENHOR BOM JESUS;399-9 - Associação Privada;RUA RUI BARBOSA;267;;14.730-000;CENTRO;MONTE AZUL PAULISTA;SP;adm@hsbj.com.br;(17) 3361-9210;;ATIVA;03/11/2005;;;;0.00
47.436.348/0001-90;MATRIZ;07/07/2022;INSTITUTO DE GESTAO EM SAUDE RN;ISRN;399-9 - Associação Privada;RUA CRISTAL DE ROCHA;16;;59.076-150;LAGOA NOVA;NATAL;RN;atendimento@igsrn.org.br;(84) 2130-1270 / (84) 2010-2224;;ATIVA;07/07/2022;;;;0.00
27.229.900/0001-61;MATRIZ;06/03/2017;MITTEL SA;MEDIALL BRASIL S.A;205-4 - Sociedade Anônima Fechada;AV A;273;QUADRA19 LOTE 18;74.853-010;JD SANTO ANTONIO;GOIANIA;GO;contabilidade@mediallbrasil.med.br;(62) 3088-1706;;ATIVA;06/03/2017;;;;15379628.00
04.994.418/0001-12;MATRIZ;26/03/2002;ASSOCIACAO HOSPITALAR VILA NOVA;;399-9 - Associação Privada;R CATARINO ANDREATTA;155;;91.750-040;VILA NOVA;PORTO ALEGRE;RS;;(051) 3248-2100;;ATIVA;26/03/2002;;;;0.00
95.422.358/0001-19;MATRIZ;10/08/1966;HOSPITAL ANA NERY SANTA CRUZ DO SUL;;399-9 - Associação Privada;RUA AMAPA;175;;96.835-100;ANA NERY;SANTA CRUZ DO SUL;RS;financeiro@hananery.com.br;(51) 2106-4400 / (51) 2106-4531 / (51) 2106-4400;;ATIVA;26/05/2001;;;;0.00
87.768.735/0001-48;MATRIZ;09/05/1967;HOSPITAL DE CARIDADE E BENEFICENCIA;;399-9 - Associação Privada;R SALDANHA MARINHO;48;;96.508-000;CENTRO;CACHOEIRA DO SUL;RS;;;;ATIVA;03/11/2005;;;;0.00
04.994.418/0009-70;FILIAL;22/09/2022;ASSOCIACAO HOSPITALAR VILA NOVA;HOSPITAL DR. LAURO REUS;399-9 - Associação Privada;RUA OSVALDO CRUZ;116;;93.700-000;BELA VISTA;CAMPO BOM;RS;contabilidade2@ahvn.com.br;(51) 3245-8900;;ATIVA;22/09/2022;;;;0.00
07.836.454/0001-46;MATRIZ;20/01/2006;INSTITUTO BRASILEIRO DE SAUDE, ENSINO, PESQUISA E EXTENSAO PARA O DESENVOLVIMENTO HUMANO;IBSAUDE;399-9 - Associação Privada;RUA SIQUEIRA CAMPOS;1184;SALA 1201 LADO DIREITO;90.010-001;CENTRO HISTORICO;PORTO ALEGRE;RS;presidencia@ibsaude.org.br;(51) 3225-8546;;ATIVA;20/01/2006;;;;0.00
20.533.295/0002-50;FILIAL;17/10/2017;FUNDACAO EDUCACIONAL ALTO MEDIO SAO FRANCISCO;FUNDACAO EDUCACIONAL ALTO MEDIO SAO FRANCISCO;306-9 - Fundação Privada;AVENIDA FARROUPILHA;8001;SALA 01;92.425-900;SAO JOSE;CANOAS;RS;tributos@funam.com.br;(38) 8428-9492;;ATIVA;17/10/2017;;;;0.00
87.750.527/0002-00;FILIAL;16/12/2021;INSTITUTO ADMINISTRACAO HOSPITALAR E CIENCIAS DA SAUDE;;399-9 - Associação Privada;RUA CACAPAVA;100;;92.330-290;MATHIAS VELHO;CANOAS;RS;contato@fasaude.com.br;(51) 3331-9555;;ATIVA;16/12/2021;;;;0.00
14.885.499/0001-76;MATRIZ;30/12/2010;FUNDACAO MUNICIPAL DE SAUDE DE CANOAS;FUNDACAO MUNICIPAL DE SAUDE DE CANOAS;127-9 - Fundação Pública de Direito Privado Municipal;RUA GENERAL SALUSTIANO;678;;92.020-310;MARECHAL RONDON;CANOAS;RS;compras@fmsc.rs.gov.br;(51) 3059-4922;CANOAS - RS;ATIVA;30/12/2010;;;;0.00
47.078.019/0017-81;FILIAL;07/06/2019;HOSPITAL MAHATMA GANDHI;;399-9 - Associação Privada;RUA PIRATINI;300;SETOR 04 QUADRA45 LOTE 01;99.500-000;OPERARIA;CARAZINHO;RS;licitacao@mgandhi.com.br;(17) 5227-2111;;ATIVA;07/06/2019;;;;0.00
88.648.761/0001-03;MATRIZ;22/02/1968;FUNDACAO UNIVERSIDADE DE CAXIAS DO SUL;UCS;306-9 - Fundação Privada;R FRANCISCO GETULIO VARGAS;1130;CIDADE UNIVERSITARIA;95.070-560;PETROPOLIS;CAXIAS DO SUL;RS;fucs@ucs.br;(54) 3218-2100/ (54) 3218-2128;;ATIVA;03/11/2005;;;;0.00
02.722.307/0001-21;MATRIZ;19/08/1998;ASSOCIACAO FARROUPILHENSE PRO-SAUDE;;399-9 - Associação Privada;RUA THOMAS EDISON;505;SALA 12;95.170-472;CENTRO;FARROUPILHA;RS;financeiro@prosaudefarroupilha.org.br;(54) 3056-7950;;ATIVA;19/08/1998;;;;0.00
07.656.237/0001-74;MATRIZ;26/10/2005;ASSOCIACAO GUAPORE PRO-SAUDE;;399-9 - Associação Privada;RUA AGILBERTO MAIA;227;SALA 101;99.200-000;CENTRO;GUAPORE;RS;;(54) 3443-4340;;ATIVA;26/10/2005;;;;0.00
21.248.225/0001-31;MATRIZ;15/12/2009;GRUPO SOLUCAO EM GESTAO;;399-9 - Associação Privada;RUA SAPIRANGA;90;SALA 603;93.548-192;JARDIM MAUA;NOVO HAMBURGO;RS;financeirosuporteseg@gmail.com;(51) 8133-6643;;ATIVA;15/12/2009;;;;0.00
91.617.407/0001-18;MATRIZ;28/07/1967;HOSPITAL BENEFICENTE NOSSA SENHORA APARECIDA;;399-9 - Associação Privada;R HENRIQUE LENZI;015;PREDIO;95.360-000;CENTRO;PARAI;RS;;;;ATIVA;24/09/2005;;;;0.00
92.815.000/0001-68;MATRIZ;13/03/1967;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE;;306-9 - Fundação Privada;R PROF ANNES DIAS;295;;90.020-090;CENTRO;PORTO ALEGRE;RS;;(51) 3213-7309/ (51) 3214-8360;;ATIVA;10/07/2004;;;;0.00
87.317.764/0001-93;MATRIZ;26/12/1966;SOCIEDADE SULINA DIVINA PROVIDENCIA;;399-9 - Associação Privada;R DA GRUTA;145;CASA;91.712-160;CASCATA;PORTO ALEGRE;RS;;(051) 3184-377;;ATIVA;11/06/2005;;;;0.00
88.630.413/0002-81;FILIAL;21/01/1994;UNIAO BRASILEIRA DE EDUCACAO E ASSISTENCIA;PONTIFICIA UNIVERSIDADE CATOLICA DO RS-CAMPUS POA;399-9 - Associação Privada;AV IPIRANGA;6681;;90.610-001;PARTENON;PORTO ALEGRE;RS;;;;ATIVA;17/01/2004;;;;0.00
04.994.418/0003-84;FILIAL;06/07/2018;ASSOCIACAO HOSPITALAR VILA NOVA;HOSPITAL RESTINGA E EXTREMO SUL;399-9 - Associação Privada;AVENIDA JOAO ANTONIO SILVEIRA;3700;;91.796-000;LOMBA DO PINHEIRO;PORTO ALEGRE;RS;administracao@ahvn.com.br;(51) 3245-8933;;ATIVA;06/07/2018;;;;0.00
09.345.122/0001-94;MATRIZ;31/01/2008;INSTITUTO SOCIO-EDUCACIONAL DA BIODIVERSIDADE;INSTITUTO MASPER;399-9 - Associação Privada;AVENIDA CARLOS GOMES;651;CONJ 401;90.480-003;BELA VISTA;PORTO ALEGRE;RS;licitacao@institutomasper.com.br;(51) 9577-9516 / (54) 3312-9197;;ATIVA;31/01/2008;;;;0.00
03.066.309/0009-20;FILIAL;24/08/2009;ASSOCIACAO FRANCISCANA DE ASSISTENCIA A SAUDE;HOSPITAL CASA DE SAUDE;399-9 - Associação Privada;RUA ARI LAGRANHA DOMINGUES;188;PREDIO CENTRAL;97.045-060;PERPETUO SOCORRO;SANTA MARIA;RS;sefas@sefas.org.br;(55) 3223-2419;;ATIVA;24/08/2009;;;;0.00
50.144.885/0001-70;MATRIZ;23/03/2023;FUNDACAO MUNICIPAL DE SAUDE DE SAO LEOPOLDO;FMS-SL;127-9 - Fundação Pública de Direito Privado Municipal;AVENIDA JOAO CORREA;1350;LOJA 01;93.020-668;CENTRO;SAO LEOPOLDO;RS;fms.saoleo@gmail.com;(51) 8314-4144 / (51) 2200-0201;SAO LEOPOLDO - RS;ATIVA;23/03/2023;;;;0.00
07.836.454/0010-37;FILIAL;07/02/2020;INSTITUTO BRASILEIRO DE SAUDE, ENSINO, PESQUISA E EXTENSAO PARA O DESENVOLVIMENTO HUMANO;IBSAUDE - SLS;399-9 - Associação Privada;RUA HUMAITA;590;;96.170-000;CENTRO;SAO LOURENCO DO SUL;RS;presidencia@ibsaude.org.br;(51) 3225-8546;;ATIVA;07/02/2020;;;;0.00
89.891.337/0001-40;MATRIZ;24/10/1968;HOSPITAL DE CARIDADE SAO ROQUE;;399-9 - Associação Privada;R DONA CECI LEITE COSTA;1266;TERREO;97.220-000;CENTRO;FAXINAL DO SOTURNO;RS;;;;ATIVA;17/01/2004;;;;0.00
00.703.743/0001-28;MATRIZ;13/07/1995;ASSOCIACAO CIVILCORPO DE BOMBEIROS VOLUNTARIOS DE SAO SEBASTIAO DO CAI;;399-9 - Associação Privada;AVENIDA OSWALDO ARANHA;1120;;95.760-000;VILA RICA;SAO SEBASTIAO DO CAI;RS;;(51) 3635-1949;;ATIVA;31/03/2001;;;;0.00
07.506.563/0001-03;MATRIZ;20/07/2005;CORPO DE BOMBEIROS VOLUNTARIO DE TAPES;;306-9 - Fundação Privada;R OSCAR MATZEMBACKER;571;;96.760-000;VILA BORGES;TAPES;RS;;(51) 9734-7695;;ATIVA;20/07/2005;;;;0.00
04.008.342/0004-51;FILIAL;04/02/2016;FUNDACAO VALE DO TAQUARI DE EDUCACAO E DESENVOLVIMENTO SOCIAL - FUVATES;SAUDE UNIVATES;306-9 - Fundação Privada;AVENIDA ALBERTO MULLER;1000;;95.913-528;CARNEIROS;LAJEADO;RS;contabilidade@univates.br;(51) 3714-7000;;ATIVA;04/02/2016;;;;0.00
86.324.860/0006-00;FILIAL;29/11/2018;ASSOCIACAO DA REDEH DE BENEFICENCIA CRISTA;HOSPITAL DIA ACI FERREIRA DE OLIVEIRA;399-9 - Associação Privada;RUA PADRE HORACIO REBELLO;100;;89.245-000;CENTRO;ARAQUARI;SC;coordenacaohmdl@portalredeh.org;(47) 3562-0226;;ATIVA;29/11/2018;;;;0.00
28.700.530/0024-58;FILIAL;13/03/2023;INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO, ASSISTENCIA SOCIAL E SAUDE DO CIDADAO;HOSPITAL SANTO ANTONIO;399-9 - Associação Privada;PRACA DOIS CORACOES;21;;88.740-000;CENTRO;ARMAZEM;SC;contabilidade@imas.net.br;(48) 3645-0120;;ATIVA;13/03/2023;;;;0.00
08.012.519/0001-00;MATRIZ;17/05/2006;INSTITUTO DE EDUCACAO POPULAR MILTON RAASCH;ICPP - INSTITUTO COMUNIDADE DE POLITICAS PUBLICAS;399-9 - Associação Privada;RODOVIA BR 280;3215;KM 29 5 SALA 208 A BLOCO 1;89.245-000;PORTO GRANDE;ARAQUARI;SC;financeiro@institutocomunidade.org.br;(47) 8845-2839;;ATIVA;17/08/2020;;;;0.00
21.041.334/0001-83;MATRIZ;28/08/2014;ASSOCIACAO CATARINENSE DE GESTAO HOSPITALAR, CONHECIMENTO E ASSISTENCIA SOCIAL;CHC;399-9 - Associação Privada;RUA SAMUEL HEUSI;190;SALA 605 G 12;88.301-320;CENTRO;ITAJAI;SC;controle@chcsaude.org;(47) 3056-6949 / (47) 3367-4043;;ATIVA;28/08/2014;;;;0.00
83.506.030/0017-69;FILIAL;30/10/2014;BENEFICENCIA CAMILIANA DO SUL;HOSPITAL REGIONAL DE BIGUACU HELMUTH NASS;399-9 - Associação Privada;AVENIDA EGIDIO ABELINO RICHARTZ;S/N;COND DELTAVILLE CXPST 195;88.164-240;BEIRA RIO;BIGUACU;SC;diretor@hospitalrhn.com.br;(48) 3066-9300 / (49) 3441-4900;;ATIVA;30/10/2014;;;;0.00
28.700.530/0009-19;FILIAL;25/03/2019;INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO, ASSISTENCIA SOCIAL E SAUDE DO CIDADAO;HOSPITAL MUNICIPAL AMERICO CAETANO DO AMARAL;399-9 - Associação Privada;RUA ADELIA AMARAL E SOUZA;598;;88.640-000;CENTRO;BOM JARDIM DA SERRA;SC;adm.hmaca@imas.net.br;(49) 3232-0277;;ATIVA;25/03/2019;;;;0.00
08.325.231/0012-30;FILIAL;20/07/2023;INSTITUTO DE SAUDE SANTA CLARA;;399-9 - Associação Privada;RUA IGUACU E;290;;89.802-171;SAIC;CHAPECO;SC;preussassessoriacontabil@outlook,.com;(42) 9991-2200;;ATIVA;20/07/2023;;;;0.00
12.846.027/0002-60;FILIAL;15/12/2021;ASSOCIACAO HOSPITALAR SAO JOSE DE JARAGUA DO SUL;HOSPITAL SAO JOSE - UNIDADE CORUPA;399-9 - Associação Privada;RUA ROBERTO SEIDEL;680;;89.278-000;JOAO TOZINI;CORUPA;SC;diretoria@hsaojose.com;(47) 3375-1143;;ATIVA;15/12/2021;;;;0.00
28.700.530/0015-67;FILIAL;30/05/2022;INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO, ASSISTENCIA SOCIAL E SAUDE DO CIDADAO;UPA 24H RIO MAINA;399-9 - Associação Privada;RUA SANTOS UGGIONI;SN;;88.818-490;DISTRITO DE RIO MAINA;CRICIUMA;SC;financeiro.upacriciuma@imas.net.br;(48) 3413-5550;;ATIVA;30/05/2022;;;;0.00
83.661.074/0001-04;MATRIZ;02/04/1969;FUNDACAO EDUCACIONAL DE CRICIUMA;UNIVERSIDADE DO EXTREMO SUL CATARINENSE - UNESC;306-9 - Fundação Privada;AV UNIVERSITARIA;1105;;88.806-000;UNIVERSITARIO;CRICIUMA;SC;reitoria@unesc.net;(0048) 0431-2500;;ATIVA;03/11/2005;;;;0.00
28.700.530/0004-04;FILIAL;12/06/2018;INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO, ASSISTENCIA SOCIAL E SAUDE DO CIDADAO;UPA 24H PROSPERA;399-9 - Associação Privada;RUA GENERAL OSVALDO PINTO DA VEIGA;601;UPA;88.811-700;PROSPERA;CRICIUMA;SC;financeiro.upacriciuma@imas.net.br;(48) 3411-6982;;ATIVA;12/06/2018;;;;0.00
08.776.971/0004-82;FILIAL;07/08/2017;INSTITUTO SANTE;INSTITUTO SANTE - HOSPITAL DE DIONISIO CERQUEIRA;399-9 - Associação Privada;RUA VEREADOR JOAO VITORIO VERONA;322;;89.950-000;CENTRO;DIONISIO CERQUEIRA;SC;gerentefinanceiro@hospitaldc.org;(49) 3644-1122 / (49) 3644-0840;;ATIVA;07/08/2017;;;;0.00
08.325.231/0009-34;FILIAL;26/01/2023;INSTITUTO DE SAUDE SANTA CLARA;;399-9 - Associação Privada;R PADRE JOSE NOVACK;1790;;89.248-000;CENTRO;GARUVA;SC;preussassessoriacontabil@outlook.com;(42) 9991-2200;;ATIVA;26/01/2023;;;;0.00
86.324.860/0001-04;MATRIZ;06/12/1967;ASSOCIACAO DA REDEH DE BENEFICENCIA CRISTA;HOSPITAL E MATERNIDADE DONA LISETTE;399-9 - Associação Privada;R DR. ANTONIO CLAUDIO SCHMITT;115;;89.190-000;SEMINARIO;TAIO;SC;coordenacaohmdl@portalredeh.org;(47) 3562-0226;;ATIVA;09/12/2000;;;;0.00
