"cnes";"nome_estabelecimento";"lat";"lon"
"7094833";"PRONTO ATENDIMENTO OCTACÍLIO GERALDO DO CARMO";"-20.6738002";"-41.0097953"
"0980838";"UPA ZILDA ARNS - RIVIERA DA BARRA";"-20.426648";"-40.3313577"
"6792782";"UNIDADE DE PRONTO ATENDIMENTO DA GLÓRIA";NA;NA
"0431451";"UPA III MANSÕES ODISSÉIA";"-15.7722825";"-48.2854006"
"2442728";"HOSPITAL MUNICIPAL BOM JESUS";NA;NA
"0616036";"HOSPITAL MUNICIPAL ALFREDO ABRAHÃO";"-16.2857833";"-48.959324"
"2361531";"USF BANDEIRAS";NA;NA
"2371464";"USF INTERLANDIA";"-16.189103";"-49.034016"
"2371472";"USF SÃO JOSÉ";"-7.8353263";"-35.750871"
"2371480";"USF VILA FABRIL";"-16.3262761";"-48.9893353"
"2371502";"USF SÃO LOURENÇO";"41.5142647";"-8.4559464"
"2371529";"USF SOUZANIA";NA;NA
"2383764";"USF ALEXANDRINA";"-16.2996607";"-48.9577922"
"2438364";"USF ADRIANA PARQUE";"-16.2775139";"-48.987198"
"5250544";"USF ANEXO ITAMARATY";"-16.2898431";"-48.9775302"
"6771823";"USF JARDIM GUANABARA";NA;NA
"7298641";"USF JARDIM DAS OLIVEIRAS";"-16.3267452";"-48.9796516"
"7349386";"USF MARACANÃ";"-23.1702447";"-46.6251208"
"7529368";"UPA III DR ALAIR MAFRA ANAPOLIS GOIAS";"-16.3899558";"-48.9600312"
"7793383";"USF PARQUE DOS PIRINEUS";"-16.2793072";"-48.9553539"
"9457992";"USF PARQUE IRACEMA";"-16.2894596";"-48.9549263"
"9858741";"UPA DR LINEU GONZAGA JAIME";"-16.3105276";"-48.9577357"
"9680977";"HOSPITAL MUNICIPAL DE APARECIDA DE GOIÂNIA - HMAP";"-16.7732326";"-49.2928267"
"0024074";"HOSPITAL E MATERNIDADE MUNICIPAL CÉLIA CÂMARA";"-16.6631161";"-49.3875142"
"2338564";"MATERNIDADE NASCER CIDADÃO";"-16.5974963";"-49.3326473"
"2506858";"HOSPITAL E MATERNIDADE DONA IRIS";"-16.7174191";"-49.2412777"
"2442477";"HOSPITAL MUNICIPAL HENRIQUE ANTONIO SANTILO";NA;NA
"2382431";"HOSPITAL MUNICIPAL ADAILTON DO AMARAL - HMAA";"-13.2801891";"-50.1576419"
"2463016";"HOSPITAL MUNICIPAL DE AÇAILÂNDIA";"-4.9503272";"-47.4916584"
"2453665";"MATERNIDADE CARMOSINA COUTINHO";"-4.873567";"-43.3702087"
"2453770";"UBS DR.JOSÉ D'ASSUNÇÃO BRANDÃO  (BREJINHO)";"-4.9525346";"-43.1380999"
"2453800";"UBS CASTELO BRANCO";"-12.904532";"-38.4410424"
"2453851";"HOSPITAL MUNICIPAL INFANTIL DR. JOÃO VIANA";NA;NA
"2453894";"UBS MUTIRÃO";"-7.2261216";"-35.9506339"
"2453878";"UBS NOVA CAXIAS";"-4.8668931";"-43.3475183"
"2453959";"UBS VOLTA REDONDA";"-22.5082014";"-44.0934196"
"2453975";"UBS ITAPECURUZINHO";"-5.2413424";"-43.8704599"
"2453983";"UBS SÃO FRANCISCO";NA;NA
"2454017";"UBS SALOBRO";"-4.8839819";"-43.3708596"
"2454025";"UBS CANGALHEIRO";"-5.5318344";"-43.2001945"
"3388301";"COMPLEXO HOSPITALAR GENTIL FILHO";"-4.8500561";"-43.3541507"
"5378796";"UBS ANTENOR VIANA";"-4.8431373";"-43.3492219"
"5616778";"UBS VILA ARIAS";"-4.844165";"-43.3622246"
"7926928";"UBS COHAB II";"-23.5299758";"-46.8277542"
"9037780";"UNIDADE DE PRONTO ATENDIMENTO -UPA";"-23.29829";"-51.1780187"
"0801518";"UBS COPACABANA";"-24.0394909";"-52.394916"
"2530961";"UBS PARANÃ";"-2.5347464";"-44.1579714"
"2530988";"UBS MAIOBA";"-5.1672218";"-44.2938535"
"2530996";"UBS VILA SÃO PEDRO";"-2.5328798";"-44.0844562"
"2531003";"SECRETÁRIA MUNICIPAL DE SAÚDE";NA;NA
"2531011";"UBS IGUAÍBA";"-2.4965802";"-44.1021128"
"2531038";"UBS NOSSA SENHORA DA LUZ";"-2.5334463";"-44.107885"
"2531054";"UBS ITAPERA MOCAJITUBA";"-2.5813143";"-49.5054691"
"2531062";"UBS VILA SÃO JOSÉ";"-23.6776674";"-46.5841012"
"3779238";"CENTRO DE ATENÇÃO PSICOSSOCIAL DE PAÇO DO LUMIAR CAPS II";"-2.5396119";"-44.1725438"
"5276705";"UBS PINDOBA";"-12.6223392";"-38.5317799"
"6800181";"UBS MAIOBÃO";"-2.5486261";"-44.1718585"
"6926363";"UBS PIRÂMIDE";"-2.4786518";"-44.1597568"
"6994555";"SAMU 192-USA";"38.7945952";"-106.5348379"
"6994563";"SAMU 192 USB";NA;NA
"7165250";"CENTRO DE ESPECIALIDADES E DIAGNÓSTICO";"-2.5471446";"-44.0829531"
"7238266";"UBS CANAÃ";"-19.4553161";"-42.5525928"
"7238738";"UBS VILA CAFETERIA";NA;NA
"7291086";"UBS SAFIRA";"-21.1349891";"-42.3764429"
"7311397";"CENTRO DE ESPECIALIDADES MÉDICA DO MAIOBÃO";"-2.5392866";"-44.1743995"
"7405545";"UBS SANTA RITA DE CÁSSIA";"-2.528752";"-44.14735"
"7405618";"UBS TAMBÁU";"-2.5474627";"-44.1640413"
"7768338";"UBS MOJÓ";"-2.5052141";"-44.0706675"
"2644436";"CENTRO DE SAÚDE RAIMUNDO JURUCA";NA;NA
"2644460";"USF ZONA RURAL";"-8.5909177";"-48.9318393"
"6763677";"SECRETARIA DE SAUDE";NA;NA
"2458551";"UNIDADE BASICA DE SAUDE DA QUINTA";"-2.5611474";"-44.138227"
"2458586";"UNIDADE BASICA DO MIRITIUA";NA;NA
"2458608";"UNIDADE BASICA DE SAUDE DA VILA OPERARIA";"-16.4394986";"-54.621834"
"2458624";"UNIDADE BASICA DE SAUDE DA MAIOBINHA";"-2.5631884";"-44.201546"
"2458632";"UNIDADE BASICA DE SAUDE DO JUSSATUBA";NA;NA
"2458640";"UNIDADE BASICA DE SAUDE DA MATA DR JOSE FERNANDO MACHADO";"-22.788407";"-43.3084939"
"2458659";"CENTRO DE SAUDE DA VILA KIOLA";"-2.5560905";"-44.1850762"
"2458667";"CENTRO DE SAUDE DR HONORIO FERREIRA GOMES";NA;NA
"2458675";"UNIDADE BASICA DE SAUDE NOVA AURORA";"-24.5298725";"-53.2549432"
"2458683";"UNIDADE BASICA DE SAUDE DO PANAQUATIRA";NA;NA
"2458691";"UNIDADE BASICA DE SAUDE DO BOM JARDIM";NA;NA
"2458705";"HOSPITAL E MATERNIDADE MUNICIPAL DE SÃO JOSÉ DE RIBAMAR";"-2.5527251";"-44.0684557"
"2458713";"UNIDADE BASICA DE SAUDE DO SITIO DO APICUM";"-11.2689818";"-37.3898257"
"2517248";"UNIDADE BASICA DE SAUDE VILA SARNEY FILHO";"-2.6341654";"-44.2704036"
"2517256";"UNIDADE BASICA DE SAUDE J LIMA";NA;NA
"2517264";"UNIDADE BASICA DE SAUDE DO SAO RAIMUNDO";"-2.554019";"-44.0691249"
"2531070";"UNIDADE BASICA DE SAUDE VILA FLAMENGO";"-2.5645287";"-44.1911209"
"2531089";"UNIDADE BASICA DE SAUDE DO JARDIM TROPICAL";NA;NA
"3052605";"UNIDADE BASICA DE SAUDE DA VILA SAO LUIS";"-2.5306721";"-44.2988947"
"3052613";"UNIDADE BASICA DE SAO JOSE DOS INDIOS";"-2.5467245";"-44.0991737"
"3598195";"UNIDADE BASICA DR RAIMUNDO BALBINO";NA;NA
"5521505";"UNIDADE BASICA DE SAUDE DO PARQUE JAIR";"-2.5110581";"-44.183616"
"5808200";"UNIDADE BASICA DA MATINHA";NA;NA
"5997445";"UNIDADE BASICA ALONSO COSTA";NA;NA
"6406254";"POSTO DE SAUDE DA TRIZIDELA DA MAIOBA";"-2.5343984";"-44.1851684"
"6407471";"POSTO DE SAUDE DO GUARAPIRANGA";"-23.6818903";"-46.7418047"
"6871100";"UNIDADE BASICA DA VILA CAFETEIRA";"-2.5653508";"-44.1915996"
"7636504";"UNIDADE BASICA DE SAUDE DO J CAMARA";"-5.536729";"-35.8141034"
"7836163";"UBS NOVA TERRA";"-2.5720966";"-44.152537"
"7836228";"UBS TURIUBA";"-20.9475914";"-50.1104467"
"9101926";"UNIDADE BASICA DE SAUDE DO PARQUE VITORIA";"-2.5194808";"-44.2098108"
"9155899";"UNIDADE BASICA DE SAUDE DO RECANTO VERDE";"-20.8534551";"-41.1194987"
"9267964";"UNIDADE BASICA DE SAUDE DO PARQUE ARACAGY";"-2.4874477";"-44.1981222"
"9285067";"UNIDADE BASICA DE SAUDE DO COHATRAC V";"-2.5445813";"-44.2068154"
"9342192";"UNIDADE BASICA DE SAUDE DO PITANGUEIRAS";NA;NA
"9350977";"UNIDADE BASICA DE SAUDE DO JARDIM TROPICAL II";NA;NA
"9474064";"UNIDADE BASICA DE SAUDE DO OLHO DAGUA";"-2.484535";"-44.2242035"
"9625305";"UNIDADE BASICA DE SAUDE DA SARNEY FILHO II";NA;NA
"9625364";"UNIDADE BASICA DE SAUDE DO PINDAI";"-14.4924422";"-42.6862009"
"2171716";"SERVIÇO RESIDENCIAL TERAPÊUTICO (SRT II)";NA;NA
"9964142";"CAPS ANDRELÂNDIA";"-21.7413709";"-44.3110235"
"0249483";"HOSPITAL MUNICIPAL PADRE JULIO CESAR SIQUEIRA";NA;NA
"2146126";"UPA ARAGUARI";"-18.6465129";"-48.1969906"
"2160838";"AMBULATORIO MUNICIPAL DE ARAUJOS";"-19.9475549";"-45.1661237"
"2168677";"UNIDADE DE SAUDE DA FAMILIA DE ARAUJOS PSF I";"-19.9464338";"-45.1625723"
"4194446";"UNIDADE DE SAUDE DA FAMILIA DE ARAUJOS PSF IV";"-19.9475549";"-45.1661237"
"5714265";"UNIDADE DE SAUDE DA FAMILIA DE ARAUJOS PSF II";"-19.9422722";"-45.1616868"
"9404961";"UNIDADE DE SAUDE DA FAMILIA DE ARAUJOS PSF III";"-19.9475549";"-45.1661237"
"0022551";"CENTRO DE SAÚDE ITAIPU/JATOBÁ";"-19.9962676";"-44.0486612"
"0022608";"CENTRO DE SAÚDE LISANDRA ANGÉLICA DAVID JUSTINO - TÚNEL DE IBIRITÉ";"-19.9879462";"-44.0463684"
"0022616";"CENTRO DE SAÚDE DIAMANTE";"-19.9899534";"-44.0230388"
"0022624";"CENTRO DE SAÚDE URUCUIA";"-20.0094566";"-44.0074265"
"0022659";"CENTRO DE SAÚDE CARLOS RENATO DIAS";"-19.9760257";"-44.022574"
"0022713";"CS INDEPENDÊNCIA";"-16.3864691";"-71.5259589"
"0022748";"CENTRO DE SAÚDE VILA PINHO";"-20.000795";"-44.0261352"
"0022896";"CENTRO DE SAÚDE MARIANO DE ABREU";"-19.900939";"-43.8866983"
"0022926";"CENTRO DE SAÚDE HORTO";"-19.9130314";"-43.9204362"
"0023000";"CENTRO DE SAÚDE BOA VISTA";"-19.892178";"-43.8971683"
"0023019";"CENTRO DE SAÚDE VILA MARIA/JOÃO VITAL";"-19.8437726";"-43.8790743"
"0023108";"CENTRO DE SAÚDE SÃO PAULO";"-19.8667125";"-43.9243125"
"0023116";"CENTRO DE SAÚDE FÁBIO CORREA LIMA";"-19.8568586";"-43.9142018"
"0023124";"CENTRO DE SAÚDE MARIVANDA BALEEIRO/PAULO VI";"-19.8418159";"-43.8890304"
"0023140";"CENTRO DE SAÚDE MARIA GORETTI/IPÊ";"-19.8672958";"-43.9049235"
"0023213";"CENTRO DE SAÚDE SÃO BERNARDO";"-19.8481612";"-43.938425"
"0023264";"CENTRO DE SAÚDE HELIÓPOLIS";"-19.8429708";"-43.9411582"
"0023280";"CENTRO DE SAÚDE MG20";"-19.8164652";"-43.884435"
"0023329";"CENTRO DE SAÚDE CABANA";"-19.9432398";"-43.9966551"
"0023345";"CENTRO DE SAÚDE HAVAÍ";"-19.9664777";"-43.9728648"
"0023353";"CENTRO DE SAÚDE VENTOSA";"-19.9508417";"-43.9715318"
"0023396";"CENTRO DE SAÚDE CÍCERO ILDEFONSO";"-19.9548104";"-43.9978877"
"0023450";"CENTRO DE SAÚDE SÃO JORGE";"-19.9423079";"-43.9635684"
"0023477";"CENTRO DE SAÚDE DOM ORIONE";"-19.8650743";"-43.982905"
"0023485";"CENTRO DE SAÚDE CONFISCO";"-19.8639729";"-44.0027681"
"0023493";"CS ITAMARATI";NA;NA
"0023515";"CENTRO DE SAÚDE SANTA AMÉLIA";"-19.8377349";"-43.9672515"
"0023574";"CENTRO DE SAÚDE SERRA VERDE";"-19.7954374";"-43.9536991"
"0023604";"CS CÉU AZUL";"-19.8265657";"-44.0026234"
"0023612";"CENTRO DE SAÚDE JARDIM LEBLON";"-19.8258288";"-43.9875815"
"0023639";"CS NOVA YORK";"40.7418535";"-73.9872103"
"0023647";"CS MINAS CAIXA";NA;NA
"0023655";"CENTRO DE SAÚDE MANTIQUEIRA";"-19.7995606";"-43.9804519"
"0023728";"CENTRO DE SAÚDE PRIMEIRO DE MAIO";"-19.861335";"-43.9278707"
"0023744";"CENTRO DE SAÚDE RIO BRANCO";"-19.8141486";"-43.9803294"
"0023779";"CENTRO DE SAÚDE ETELVINA CARNEIRO";"-19.81206";"-43.9316868"
"0023795";"CENTRO DE SAÚDE TUPI";"-19.8357966";"-43.9226573"
"0023817";"CENTRO DE SAÚDE CAMPO ALEGRE";"-19.829947";"-43.9492782"
"0023892";"CENTRO DE SAÚDE JARDIM ALVORADA";"-19.894035";"-43.9836026"
"0023957";"CENTRO DE SAÚDE PEDREIRA PRADO LOPES";"-19.9018463";"-43.9505529"
"0024023";"CENTRO DE SAÚDE SERRANO";"-19.884619";"-44.0098087"
"0024163";"CENTRO DE SAÚDE CONJUNTO SANTA MARIA";"-19.9521941";"-43.9542937"
"0555142";"CENTRO DE SAÚDE COQUEIROS";"-19.89777";"-44.0222909"
"2695421";"CENTRO DE SAÚDE FLORAMAR";"-19.8398562";"-43.9336564"
"2695448";"CENTRO DE SAÚDE JOÃO PINHEIRO";"-19.9275907";"-44.0035438"
"2695456";"CENTRO DE SAÚDE LAJEDO";"-19.8340824";"-43.9136397"
"2695464";"CENTRO DE SAÚDE PADRE EUSTÁQUIO";"-19.9153907";"-43.9892152"
"2695472";"CENTRO DE SAÚDE SANTA MARIA";"-19.9331943";"-44.0168322"
"3411451";"CENTRO DE SAÚDE COPACABANA";"-19.8342921";"-43.986088"
"3426637";"CENTRO DE SAÚDE PIRATININGA";"-19.8163601";"-43.9927638"
"3451658";"CENTRO DE SAÚDE CARLOS PRATES";"-19.9147354";"-43.9634737"
"3557472";"CENTRO DE SAÚDE GRANJA DE FREITAS";"-19.9111244";"-43.8876172"
"5219175";"CENTRO DE SAÚDE FELICIDADE II";"-19.8226271";"-43.9311232"
"5471532";"CENTRO DE SAÚDE JARDIM COMERCIÁRIOS";"-19.787997";"-43.9758847"
"5866383";"CENTRO DE SAÚDE AARÃO REIS";"-19.845966";"-43.9207993"
"6210902";"UPA CENTRO SUL";"-19.9221242";"-43.925308"
"6879411";"CENTRO DE SAÚDE SANTA MÔNICA";"-19.8294249";"-43.9767902"
"7772106";"CENTRO DE SAÚDE TREVO";"-19.8330252";"-44.0069353"
"7866801";"HOSPITAL METROPOLITANO DOUTOR CÉLIO DE CASTRO";"-19.9856661";"-44.0064942"
"9166718";"CENTRO DE SAÚDE ZILAH SPÓSITO";"-19.8048327";"-43.9280993"
"9166793";"CS ALAMEDA DOS IPÊS";NA;NA
"5350697";"HOSPITAL JAQUES GONCALVES PEREIRA";"-19.3087318";"-42.3634187"
"2794640";"PRONTO ATENDIMENTO MUNICIPAL";"-29.6952539";"-53.8275812"
"2204932";"PRONTO ATENDIMENTO MEDICO";"-30.8912009";"-55.5360912"
"2205246";"PSF BAIXÃO";"-21.2339971";"-45.7540022"
"2205254";"PSF CORREGO DO OURO";"-22.2574189";"-41.9796461"
"2205262";"PSF JARDIM BOTANICO";"-21.226796";"-45.776607"
"2205270";"PSF SÃO BENEDITO";"-20.879886";"-45.285127"
"4016076";"PSF ALTA VILA";"-21.2440019";"-45.750996"
"6287484";"POLICLINICA SÃO CAMILO";NA;NA
"6668267";"PSF BELA VISTA";NA;NA
"6973426";"PSF CENTRAL";NA;NA
"7358393";"CENTRO DE ATENÇÃO PSICOSSOCIAL";NA;NA
"9244271";"POSTO ALFREDO PEREIRA";NA;NA
"7201109";"FAEPU UNIDADE CAPINÓPOLIS";"-18.6809015";"-49.5685491"
"2199017";"CONFINS POLICLÍNICA MÃE QUITA";"-19.6260424";"-43.9923773"
"2189860";"UNIDADE DE PRONTO ATENDIMENTO VARGEM DAS FLORES";"-19.8373523";"-44.1476811"
"2189879";"UNIDADE DE PRONTO ATENDIMENTO RESSACA";NA;NA
"2190125";"UNIDADE DE PRONTO ATENDIMENTO PETROLANCIA";"-8.9816221";"-38.2187159"
"2191164";"CENTRO MATERNO INFANTIL JUVENTINA PAULA DE JESUS";NA;NA
"2200473";"HOSPITAL MUNICIPAL DE CONTAGEM";"-19.9384589";"-44.0518344"
"4317041";"UNIDADE DE PRONTO ATENDIMENTO INDUSTRIAL";NA;NA
"7818858";"UNIDADE PRONTO ATENDIMENTO CONTAGEM";"-19.9384589";"-44.0518344"
"0873365";"PRONTO ATENDIMENTO";NA;NA
"0555215";"UBS - GERALDO VELOSO";NA;NA
"2199696";"CADEF CENTRO DE APOIO AO DEFICIENTE FISICO DR OCTAVIO SOARES";NA;NA
"7455038";"UPA 24 HORAS";"-27.1507353";"-48.50671"
"2115786";"UNIDADE DE PRONTO ATENDIMENTO 24 HORAS *";"-27.1575081";"-48.5925652"
"6892256";"HOSPITAL E MATERNIDADE REGIONAL DE IBIRITÉ";"-20.0187491";"-44.0677647"
"4041062";"PRONTO ATENDIMENTO MUNICIPAL DE ILICÍNEA";"-20.938303";"-45.8272051"
"2218690";"HOSPITAL MUNICIPAL CARLOS CHAGAS";"-19.619192";"-43.221648"
"7038216";"PRONTO SOCORRO MUNICIPAL DE ITABIRA";"-19.6158248";"-43.2285345"
"2201542";"HOSPITAL MUNICIPAL DELFINA ALVES BARBOSA";"-19.7275168";"-50.2004233"
"2212145";"PRONTO SOCORRO MUNICIPAL DR AMERICO PPENNACCHI JACUTINGA";"-22.2832272";"-46.6089256"
"5646669";"PRONTO ATENDIMENTO INFANTIL";"-27.5915121";"-48.5549937"
"6463487";"UNIDADE DE PRONTO ATENDIMENTO SUL - UPA SANTA LUZIA";"-19.7884002";"-43.9402344"
"6571573";"UNIDADE DE PRONTO ATENDIMENTO OESTE – UPA SÃO PEDRO";"-21.7748032";"-43.3843765"
"7104804";"UNIDADE DE PRONTO ATENDIMENTO NORTE - UPA NORTE";"-10.315786";"-48.160056"
"7061838";"UPA TIAGO CARDOSO DOS SANTOS";NA;NA
"0039047";"UPA 24H DR FERNANDO RODRIGUES LAURIANO";NA;NA
"2172836";"HOSPITAL MUNICIPAL SANTA RITA";"-21.121831";"-46.4270103"
"0414506";"UNIDADES DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA";NA;NA
"2143445";"UNIDADES DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA";NA;NA
"2143496";"UNIDADES DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA";NA;NA
"2143518";"UNIDADES DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA";NA;NA
"2143526";"UNIDADES DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA";NA;NA
"5516641";"PRONTO ATENDIMENTO – UPA 24 HORAS";NA;NA
"6528341";"ESPAÇOS PÚBLICOS";NA;NA
"7530927";"UNIDADES DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA";NA;NA
"9003983";"UNIDADES DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA";NA;NA
"2105810";"CENTRO DE ATENÇÃO PSICOSSOCIAL";NA;NA
"2160390";"CENTRO DE SAÚDE";NA;NA
"2191946";"UBS BELA VISTA";"-23.5626683";"-46.6492757"
"3028577";"UBS SÃO FRANCISCO";NA;NA
"5776708";"UBS RURAL";"-22.603603";"-43.412437"
"6531628";"UBS CENTRAL";NA;NA
"0046701";"UPA GERALDO REIS RIBEIRO";NA;NA
"2140217";"HOSPITAL E MATERNIDADE DE TIMOTEO";"-19.5499196";"-42.6433549"
"7960557";"CENTRO DE ATENÇÃO PSICOSSOCIAL ALCÓOL E DROGAS TIPO III - CAPS AD III";NA;NA
"2164817";"UNIDADE DE PRONTO ATENDIMENTO - UPA RAFA SCAFF CECÍLIO - SÃO BENEDITO";NA;NA
"7093284";"UNIDADE DE PRONTO ATENDIMENTO - UPA DR. HUMBERTO FERREIRA - MIRANTE";NA;NA
"9141839";"HOSPITAL REGIONAL JOSÉ ALENCAR";"-19.7417325";"-47.9586482"
"0031577";"CENTRO DE ESPECIALID ODONTOL MARTA EVANGELISTA";NA;NA
"0270865";"CENTRO INTERNAÇÃO CLÍNICA";NA;NA
"0420883";"UBSF GLÓRIA";"-26.2939245";"-48.8740013"
"0420891";"UBSF SHOPPING PARK VII";"-18.9720055";"-48.2800121"
"0420905";"UBSF SHOPPING PARK V";"-18.9817037";"-48.2699796"
"0473502";"CENTRO INTERNAÇÃO PEDIÁTRICA";NA;NA
"0474835";"CAMPUS MUNICIPAL DE REABILITAÇÃO";NA;NA
"2152177";"UBSF CRUZEIRO DOS PEIXOTOS";"-18.7295368";"-48.3696342"
"2152185";"UBSF MARTINESIA";"-18.7484879";"-48.419259"
"2152258";"UBSF MIRAPORANGA";"-19.2537529";"-48.4253866"
"2152266";"UBSF MORADA NOVA I E II";"-18.9883081";"-48.3741248"
"2152290";"CENTRO RADIOLÓGICO MUNICIPAL";"-33.0130697";"-71.5468277"
"2152363";"AMBULATÓRIO HERBERT DE SOUZA";"-18.896159";"-48.2836379"
"2152401";"CENTRO OFTALMOLÓGICO";NA;NA
"2152479";"UBS TOCANTINS";"-3.707262";"-45.3049755"
"2152487";"UBSF SÃO JORGE II";NA;NA
"2152495";"UBS BRASIL";"-23.5952024";"-46.6803762"
"2152541";"UBS SANTA ROSA";"38.440429";"-122.7140548"
"2152568";"UBSF SANTA LUZIA";NA;NA
"2152576";"UBS PATRIMÔNIO";"-18.9349171";"-48.2822153"
"2152592";"UBS DONA ZULMIRA";"-18.9095079";"-48.3150569"
"2152606";"UBSF LAGOINHA I E II";NA;NA
"2152614";"UBS NOSSA SENHORA DAS GRAÇAS";"-18.8704663";"-48.279801"
"2152940";"UAI PAMPULHA";"-18.9293698";"-48.244401"
"2152959";"UAI I ROOSEVELT";NA;NA
"2153009";"UAI PLANALTO";"-18.938325";"-48.3088572"
"2153017";"UAI LUIZOTE DE FREITAS";"-18.9207735";"-48.331852"
"2218720";"CAPS INFÂNCIA ADOLESCÊNCIA";NA;NA
"2218739";"CAPS II ADULTO (NORTE)";"-20.825578";"-49.380463"
"2889129";"CENTRO DE REFERÊNCIA EM TRANSTORNO DO ESPECTRO AUTISTA";NA;NA
"3009068";"UBSF JARDIM DAS PALMEIRAS I";"-18.9476308";"-48.308731"
"3009084";"UBSF JARDIM DAS PALMEIRAS II";"-18.9501653";"-48.3184038"
"3009092";"UBSF CANAÃ I";"-18.9575997";"-48.3284123"
"3009106";"UBSF CANAÃ II";"-18.9631944";"-48.3284534"
"3012077";"UBSF GRANADA I";"-18.948424";"-48.2389927"
"3012085";"UBSF GRANADA II";"37.1824607";"-3.6011676"
"3012093";"UBSF SHOPPING PARK I, II, III";NA;NA
"3012107";"UBSF SÃO JORGE I";"-18.9507541";"-48.2320642"
"3018113";"UBSF SERINGUEIRAS I";NA;NA
"3019284";"CAPS OESTE";"-5.8181078";"-35.2421893"
"3019292";"CENTRO DE CONVIVÊNCIA E CULTURA";"-18.9254405";"-48.2454551"
"3032183";"UBSF JOANA DARC";"-18.9065029";"-48.2053536"
"3035158";"UBSF SÃO GABRIEL";"-18.9617156";"-48.2273358"
"3051617";"UBSF AURORA";"-18.9639581";"-48.2438716"
"3111075";"UBS GUARANI";"-18.8899505";"-48.3325851"
"3170527";"UAI MARTINS";"-18.9142404";"-48.2883135"
"3197727";"UBSF JARDIM DAS PALMEIRAS III";NA;NA
"3223116";"CAPS AD";NA;NA
"3516873";"UBSF SERINGUEIRAS II";"-18.9653967";"-48.2227157"
"3730026";"CENTRO MUNICIPAL DE ATENÇÃO AO DIABÉTICO";"-18.9349991";"-48.2881251"
"5053854";"UBSF TAIAMAN I";"-18.9013352";"-48.3230961"
"5090350";"UBSF LARANJEIRAS";NA;NA
"5090377";"UBSF MANSOUR";"-18.934632";"-48.3434359"
"5090881";"UBSF TAIAMAN II";"-18.9041045";"-48.3173111"
"5309808";"UBSF SÃO JOSÉ";"-18.8984644";"-48.3081189"
"5362776";"UBSF SÃO JORGE IV";"-18.9621851";"-48.2338918"
"5617286";"UAI SÃO JORGE";"-18.9595584";"-48.2357697"
"5861160";"UBSF CAMPO ALEGRE";NA;NA
"6601804";"HOSPITAL E MATERN MUNICIPAL DR ODELMO LEÃO SOB.";NA;NA
"6908616";"UBSF SHOPPING PARK IV";"-18.9815218";"-48.2676419"
"7044534";"UBSF SHOPPING PARK VI";"-18.9890891";"-48.2701801"
"7067771";"UBSF GRAVATAS";"-18.9468157";"-48.2471713"
"7067836";"UBSF JARDIM BOTÂNICO";"-18.9529726";"-48.2465101"
"7157215";"UBSF SÃO JORGE V";"-18.9587638";"-48.2330256"
"7167369";"CAPS LESTE";NA;NA
"7239815";"CENTRAL DE REGULAÇÃO DE ACESSO";NA;NA
"7424019";"UBSF JARDIM BRASILIA I";"-18.8924046";"-48.3073293"
"7476620";"UBSF JARDIM EUROPA";"-18.937662";"-48.3410191"
"7523483";"UBSF MINAS GERAIS";"-18.8680302";"-48.2642884"
"7523491";"UBSF BOM JESUS";"-18.9001319";"-48.272932"
"7690649";"UBSF JARDIM BRASILIA II";"-18.8924046";"-48.3073293"
"7774230";"UBSF TANGARÁ/RIO DAS PEDRAS";"-22.8425953";"-47.6062888"
"7861842";"UBSF LUIZOTE DE FREITAS";"-18.9176739";"-48.3380635"
"7932340";"CENTRO DE PRÁTICAS INTEGRATIVAS E COMPLEMENTARES";NA;NA
"9444920";"UBSF MARTA HELENA I";"-18.8766365";"-48.2679748"
"9496742";"UBS LUIZOTE DE FREITAS";"-18.9207735";"-48.331852"
"9496769";"UBS PAMPULHA";"-18.9331131";"-48.2416609"
"9686940";"UBS MARTINS";"-18.9142254";"-48.2882695"
"9755918";"UBSF PEQUIS";"-18.9723752";"-48.3726806"
"9779515";"UBSF MONTE HEBRON";"-18.975829";"-48.3453609"
"9801790";"MELHOR EM CASA";NA;NA
"9899251";"CENTRAL DE REGULAÇÃO SIATE";NA;NA
"9986545";"UBS ROOSEVELT";"-18.8974083";"-48.2831279"
"9996478";"UBS PLANALTO";NA;NA
"0963089";"CAPS INFANTO JUVENIL";NA;NA
"2710382";"CAPSAD - PRINCESINHA DOS ERVAIS";NA;NA
"9507396";"CAPS II CENTRO DE ATENÇÃO PSICOSSOCIAL";"-12.2253535";"-38.9479162"
"2964759";"HOSPITAL MATERNIDADE MUNCIPAL DE BARRA DO BUGRES RENE BARBOUR";"-15.0749624";"-57.1949886"
"2471795";"HOSPITAL MUNICIPAL DE BRASNORTE";"-12.123501";"-58.004957"
"7349270";"HOSPITAL MUNICIPAL SÃO BENEDITO";"-15.5872136";"-56.0991942"
"9209352";"HOSPITAL MUNICIPAL DE CUIABA E PRONTO SOCORRO DR. LEONY PALMA DE CARVALHO";"-15.5618825";"-56.1066272"
"2392046";"HOSPITAL MUNICIPAL NOSSA SENHORA DO ROSARIO";"-9.9522403";"-54.9162079"
